playerID,firstName,lastName,HOF,year_first,year_last,seasons,GP,G,A,Pts,PIM,+/-,PPG,PPA,SHG,SHA,GWG,GTG,SOG,PostGP,PostG,PostA,PostPts,PostPIM,Post+/-,PostPPG,PostPPA,PostSHG,PostSHA,PostGWG,PostSOG
ezinibi01,Bill,Ezinicki,0,1944,1954,11,368,79,105,184,713,0,0,0,0,0,0,0,0,40,5,8,13,87,0,0,0,0,0,0,0
faheybr01,Brian,Fahey,0,2010,2010,1,7,0,1,1,2,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
faheyji01,Jim,Fahey,0,2002,2006,5,92,1,24,25,67,-16,0,14,0,0,0,0,114,2,0,0,0,0,0,0,0,0,0,0,0
faheytr01,Trevor,Fahey,0,1964,1964,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fairbbi01,Bill,Fairbairn,0,1968,1978,11,658,162,261,423,173,75,27,0,15,0,28,2,1281,54,13,22,35,42,0,4,0,1,0,1,0
faircca01,Cade,Fairchild,0,2011,2011,1,5,0,1,1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
faircke01,Kelly,Fairchild,0,1995,2001,7,34,2,3,5,6,-3,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
falkebo01,Bob,Falkenberg,0,1966,1971,6,54,1,5,6,26,-6,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
falkju01,Justin,Falk,0,2009,2011,3,72,1,11,12,60,-19,1,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
fallopa01,Pat,Falloon,0,1991,1999,9,575,143,179,322,141,-66,39,56,1,3,14,3,1270,66,11,7,18,16,-11,3,1,0,0,0,121
fankhsc01,Scott,Fankhouser,0,1999,2000,2,23,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farkaje01,Jeff,Farkas,0,1999,2002,4,11,0,2,2,6,-1,0,0,0,0,0,0,9,5,1,0,1,0,2,0,0,0,0,0,3
farrawa01,Walt,Farrant,0,1943,1943,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
farremi01,Mike,Farrell,0,2001,2003,3,13,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
farrida01,Dave,Farrish,0,1976,1983,8,430,17,110,127,440,-46,5,0,1,0,1,2,624,14,0,2,2,24,0,0,0,0,0,0,0
farrro01,Rocky,Farr,0,1972,1974,3,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fashogo01,Gordie,Fashoway,0,1950,1950,1,13,3,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fastbr01,Brad,Fast,0,2003,2003,1,1,1,0,1,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
fatadr01,Drew,Fata,0,2006,2007,2,8,1,1,2,9,-3,0,0,0,0,0,0,5,1,0,0,0,0,-2,0,0,0,0,0,0
fatari01,Rico,Fata,0,1998,2006,9,230,27,36,63,104,-60,7,10,2,2,1,0,334,0,0,0,0,0,0,0,0,0,0,0,0
faubema01,Mario,Faubert,0,1974,1981,8,231,21,90,111,222,-37,13,0,0,0,3,0,393,10,2,2,4,6,0,2,0,0,0,0,0
faulkal01,Alex,Faulkner,0,1961,1963,3,101,15,17,32,15,0,0,0,0,0,2,1,0,12,5,0,5,2,0,0,0,0,0,3,0
faulkju01,Justin,Faulk,0,2011,2011,1,66,8,14,22,29,-16,5,7,0,0,2,0,101,0,0,0,0,0,0,0,0,0,0,0,0
fausste01,Ted,Fauss,0,1986,1987,2,28,0,2,2,15,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
faustan01,Andre,Faust,0,1992,1993,2,47,10,7,17,14,4,0,0,0,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0
faveldo01,Doug,Favell,0,1967,1978,12,373,0,8,8,152,0,0,0,0,0,0,0,1,21,0,0,0,7,0,0,0,0,0,0,0
faynema01,Mark,Fayne,0,2010,2011,2,139,8,23,31,53,6,0,6,0,1,1,0,171,24,0,3,3,6,5,0,0,0,0,0,30
feamsda01,Dave,Feamster,0,1981,1984,4,169,13,24,37,154,6,0,0,0,0,0,0,146,33,3,5,8,61,0,0,0,0,0,1,5
feathgl01,Glen,Featherstone,0,1988,1996,9,384,19,61,80,939,16,2,10,0,1,3,0,349,28,0,2,2,103,-13,0,0,0,0,0,14
feathto01,Tony,Featherstone,0,1969,1973,5,130,17,21,38,65,-20,1,0,2,0,1,2,195,2,0,0,0,0,0,0,0,0,0,0,0
federbe01,Bernie,Federko,1,1976,1989,14,1000,369,761,1130,487,-132,119,75,2,0,40,15,2076,91,35,66,101,83,-10,13,8,0,0,4,99
fedorfe01,Fedor,Fedorov,0,2002,2005,4,18,0,2,2,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
fedorse01,Sergei,Fedorov,0,1990,2008,19,1248,483,696,1179,839,263,144,256,36,29,93,4,3985,183,52,124,176,133,38,15,54,5,6,12,603
fedorto01,Todd,Fedoruk,0,2000,2009,10,545,32,65,97,1050,-27,2,2,0,0,2,0,349,25,1,1,2,54,-5,1,0,0,0,0,20
fedotan01,Anatoli,Fedotov,0,1992,1993,2,4,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
fedotru01,Ruslan,Fedotenko,0,2000,2011,12,816,169,184,353,460,17,28,23,2,3,32,0,1398,108,22,18,40,66,-3,5,3,0,0,4,180
fedykbr01,Brent,Fedyk,0,1987,1998,12,470,97,112,209,308,-17,21,18,2,5,7,2,642,16,3,2,5,12,-1,0,1,0,0,1,12
fehrer01,Eric,Fehr,0,2005,2011,7,265,48,48,96,90,27,7,12,0,0,8,0,528,26,5,1,6,4,3,0,0,0,0,0,45
felixch01,Chris,Felix,0,1987,1990,4,35,1,12,13,10,1,1,8,0,0,0,0,28,2,0,1,1,0,0,0,1,0,0,0,0
felsnbr01,Brian,Felsner,0,1997,1997,1,12,1,3,4,12,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
felsnde01,Denny,Felsner,0,1991,1994,4,18,1,4,5,6,2,0,0,0,0,0,0,14,10,2,3,5,2,4,1,0,0,0,0,7
feltrto01,Tony,Feltrin,0,1980,1985,6,48,3,3,6,65,-20,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
fentopa01,Paul,Fenton,0,1984,1991,8,411,100,83,183,198,-70,18,6,6,1,7,1,749,17,4,1,5,27,-8,3,1,0,0,0,27
fenyvda01,David,Fenyves,0,1982,1990,9,206,3,32,35,119,0,0,0,0,0,0,0,153,11,0,0,0,9,0,0,0,0,0,0,3
ferenan01,Andrew,Ference,0,1999,2011,13,712,33,147,180,610,-3,8,42,0,6,3,1,859,106,8,28,36,118,9,2,8,0,1,2,157
ferenbr01,Brad,Ference,0,1999,2006,8,250,4,30,34,565,-44,0,9,0,1,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
fergucr01,Craig,Ferguson,0,1993,1999,7,27,1,1,2,6,-11,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
ferguge01,George,Ferguson,0,1972,1983,12,797,160,238,398,431,-49,21,0,18,0,16,8,1452,86,14,23,37,44,0,0,0,0,0,3,19
fergujo01,John,Ferguson,0,1963,1970,8,500,145,158,303,1214,61,26,0,0,0,30,6,571,85,20,18,38,260,0,3,0,0,0,6,0
fergulo01,Lorne,Ferguson,0,1949,1958,10,422,82,80,162,193,0,0,0,0,0,0,0,0,31,6,3,9,24,0,0,0,0,0,0,0
ferguno01,Norm,Ferguson,0,1968,1971,4,279,73,66,139,72,-50,15,0,0,0,10,1,526,10,1,4,5,7,0,0,0,0,0,0,0
fergusc01,Scott,Ferguson,0,1997,2005,9,218,7,14,21,310,17,0,0,0,0,1,0,125,11,0,0,0,8,2,0,0,0,0,0,3
ferguto01,Tom,Fergus,0,1981,1992,12,726,235,346,581,499,-25,49,38,5,4,26,4,1422,65,21,17,38,48,6,6,2,1,0,2,78
ferlajo01,Jonathan,Ferland,0,2005,2005,1,7,1,0,1,2,-2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
fernama01,Manny,Fernandez,0,1994,2008,15,325,0,6,6,40,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
fernema01,Mark,Ferner,0,1986,1994,9,91,3,10,13,51,-23,0,2,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
ferrach01,Chris,Ferraro,0,1995,2001,7,74,7,9,16,57,-2,1,4,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0
ferrape01,Peter,Ferraro,0,1995,2001,7,92,9,15,24,58,-1,1,3,0,0,1,0,113,2,0,0,0,0,0,0,0,0,0,0,2
ferrara01,Ray,Ferraro,0,1984,2001,18,1258,408,490,898,1288,-104,130,105,0,2,45,11,2164,68,21,22,43,54,-7,8,2,1,0,2,109
ferribe01,Benn,Ferriero,0,2009,2011,3,92,14,8,22,25,12,1,0,0,0,5,0,166,8,1,0,1,6,0,0,0,0,0,1,3
festebr01,Brett,Festerling,0,2008,2011,4,88,0,8,8,35,3,0,0,0,0,0,0,42,1,0,0,0,0,-1,0,0,0,0,0,0
fetisvi01,Viacheslav,Fetisov,1,1989,1997,9,546,36,192,228,656,114,8,46,2,6,4,0,662,116,2,26,28,145,3,0,7,0,1,1,133
fibigje01,Jesse,Fibiger,0,2002,2002,1,16,0,0,0,2,-5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
fichaer01,Eric,Fichaud,0,1995,2000,6,95,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fiddlve01,Vern,Fiddler,0,2002,2011,10,534,67,99,166,342,-9,6,5,8,3,11,0,714,23,2,3,5,18,-10,0,0,0,0,0,27
fidlemi01,Mike,Fidler,0,1976,1982,7,271,84,97,181,124,-51,18,0,0,0,9,3,598,0,0,0,0,0,0,0,0,0,0,0,0
fieldgu01,Guyle,Fielder,0,1950,1957,8,9,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0
fieldwi01,Wilf,Field,0,1936,1944,9,219,17,25,42,151,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
filatni01,Nikita,Filatov,0,2008,2011,4,53,6,8,14,20,7,0,3,0,0,2,0,58,0,0,0,0,0,0,0,0,0,0,0,0
filewjo01,Jonathan,Filewich,0,2007,2007,1,5,0,0,0,0,-2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
filimdm01,Dmitri,Filimonov,0,1993,1993,1,30,1,4,5,18,-10,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
fillibo01,Bob,Fillion,0,1943,1949,7,327,42,61,103,84,0,0,0,0,0,0,0,0,33,7,4,11,10,0,0,0,0,0,0,0
fillima01,Marcel,Fillion,0,1944,1944,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
filmoto01,Tommy,Filmore,0,1930,1933,4,117,17,12,29,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
filppva01,Valtteri,Filppula,0,2005,2011,7,442,91,143,234,152,47,12,27,2,1,12,0,701,91,17,34,51,26,16,3,7,0,1,3,164
fingeje01,Jeff,Finger,0,2006,2009,4,199,17,40,57,114,4,1,3,1,0,1,0,206,5,0,2,2,4,-2,0,1,0,0,0,7
finkbll01,Lloyd,Finkbeiner,0,1940,1940,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finlebr01,Brian,Finley,0,2002,2006,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finleje01,Jeff,Finley,0,1987,2003,17,708,13,70,83,457,47,1,9,0,6,4,0,358,52,1,6,7,38,-14,0,1,0,0,1,21
finlejo01,Joe,Finley,0,2011,2011,1,5,0,0,0,12,-3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
finnesi01,Sid,Finney,0,1951,1953,3,59,10,7,17,4,0,0,0,0,0,0,0,0,7,0,2,2,0,0,0,0,0,0,0,0
finnied01,Ed,Finnigan,0,1934,1935,2,15,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finnifr01,Frank,Finnigan,0,1923,1936,14,553,115,88,203,407,0,0,0,0,0,0,0,0,39,6,9,15,22,0,0,0,0,0,0,0
finnst01,Steven,Finn,0,1985,1996,12,725,34,78,112,1724,-132,2,6,1,0,2,1,680,23,0,4,4,39,-6,0,0,0,0,0,28
fiorepe01,Peter,Fiorentino,0,1991,1991,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
fischji01,Jiri,Fischer,0,1999,2005,7,305,11,49,60,295,29,1,3,1,2,2,0,378,38,4,3,7,55,0,0,0,0,0,1,33
fischpa01,Patrick,Fischer,0,2006,2006,1,27,4,6,10,24,0,0,0,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0
fischro01,Ron,Fischer,0,1981,1982,2,18,0,7,7,6,-3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
fisetst01,Stephane,Fiset,0,1989,2001,13,390,0,12,12,38,0,0,1,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
fisheal01,Alvin,Fisher,0,1924,1924,1,9,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fishecr01,Craig,Fisher,0,1989,1996,8,12,0,0,0,2,-3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
fishedu01,Dunc,Fisher,0,1947,1958,12,275,45,70,115,104,0,0,0,0,0,0,0,0,21,4,4,8,14,0,0,0,0,0,0,0
fishejo01,Joe,Fisher,0,1939,1942,4,65,8,12,20,13,0,0,0,0,0,0,0,0,12,2,1,3,6,0,0,0,0,0,0,0
fishemi01,Mike,Fisher,0,1999,2011,13,774,196,215,411,597,34,41,44,14,14,39,0,1745,97,18,21,39,85,-6,4,5,3,0,4,213
fistrma01,Mark,Fistric,0,2007,2011,5,257,3,20,23,220,16,0,0,0,2,1,0,154,9,0,0,0,6,-1,0,0,0,0,0,3
fitchbo01,Bob,Fitchner,0,1979,1980,2,78,12,20,32,59,-25,5,0,1,0,0,0,89,3,0,0,0,10,0,0,0,0,0,0,0
fitzgru01,Rusty,Fitzgerald,0,1994,1995,2,25,2,2,4,12,9,0,0,0,0,0,0,20,5,0,0,0,4,-1,0,0,0,0,0,0
fitzgto01,Tom,Fitzgerald,0,1988,2005,18,1097,139,190,329,776,-72,2,7,25,12,17,1,1658,78,7,12,19,90,-2,0,0,2,2,2,100
fitzgza01,Zack,Fitzgerald,0,2007,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fitzpma01,Mark,Fitzpatrick,0,1988,1999,12,329,0,12,12,85,0,0,0,0,1,0,0,0,9,0,0,0,21,0,0,0,0,0,0,0
fitzpro01,Ross,Fitzpatrick,0,1982,1985,4,20,5,2,7,0,-1,1,0,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0
fitzpro02,Rory,Fitzpatrick,0,1995,2007,13,287,10,25,35,201,-48,4,8,0,2,4,0,242,20,1,5,6,22,-3,0,3,0,0,0,8
fitzpsa01,Sandy,Fitzpatrick,0,1964,1967,4,22,3,6,9,8,0,0,0,0,0,0,1,26,12,0,0,0,0,0,0,0,0,0,0,0
flahewa01,Wade,Flaherty,0,1991,2002,12,120,0,3,3,6,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
flamafe01,Fern,Flaman,1,1944,1960,17,910,34,174,208,1370,0,0,0,0,0,0,0,0,63,4,8,12,93,0,0,0,0,0,0,0
flatlpa01,Pat,Flatley,0,1983,1996,14,780,170,340,510,686,64,42,43,6,3,23,1,1406,70,18,15,33,75,4,3,1,0,0,2,113
fleisto01,Tomas,Fleischmann,0,2005,2011,7,387,95,125,220,118,-19,25,45,0,0,16,0,737,29,4,4,8,12,-3,1,2,0,0,1,44
flemige01,Gerry,Fleming,0,1993,1994,2,11,0,0,0,42,-5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
flemire01,Reggie,Fleming,0,1959,1970,12,749,108,132,240,1468,-24,12,0,3,0,11,7,443,50,3,6,9,106,0,0,0,0,0,1,0
flescjo01,John,Flesch,0,1974,1979,6,124,18,23,41,112,-35,3,0,0,0,3,2,140,0,0,0,0,0,0,0,0,0,0,0,0
fletcst01,Steven,Fletcher,0,1987,1988,2,3,0,0,0,5,-1,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0
flettbi01,Bill,Flett,0,1967,1979,13,689,202,215,417,501,-58,37,0,9,0,30,12,1935,52,7,16,23,42,0,1,0,1,0,2,0
fleurma01,Marc-Andre,Fleury,0,2003,2011,9,434,0,10,10,36,0,0,5,0,0,0,0,0,75,0,1,1,6,0,0,1,0,0,0,0
fleurth01,Theoren,Fleury,0,1988,2002,15,1084,455,633,1088,1840,145,125,239,35,15,67,10,3611,77,34,45,79,116,2,11,17,2,2,6,253
flichto01,Todd,Flichel,0,1987,1989,3,6,0,1,1,4,-5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
flinnry01,Ryan,Flinn,0,2001,2005,5,31,1,0,1,84,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
flockro01,Rob,Flockhart,0,1976,1980,5,55,2,5,7,14,-22,0,0,0,0,1,0,37,1,1,0,1,2,0,0,0,0,0,0,0
flockro02,Ron,Flockhart,0,1980,1988,9,453,145,183,328,208,17,26,0,4,0,17,3,1127,19,4,6,10,14,-5,1,0,0,0,1,16
floodma01,Mark,Flood,0,2009,2011,3,39,3,5,8,10,-5,1,1,0,0,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0
floydla01,Larry,Floyd,0,1982,1983,2,12,2,3,5,9,-8,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
fochtda01,Dan,Focht,0,2001,2003,3,82,2,6,8,145,-32,0,2,0,0,0,0,73,1,0,1,1,0,1,0,0,0,0,0,1
fogarbr01,Bryan,Fogarty,0,1989,1994,6,156,22,52,74,119,-83,8,27,0,1,2,0,304,0,0,0,0,0,0,0,0,0,0,0,0
fogolle01,Lee,Fogolin,0,1947,1955,9,427,10,48,58,575,0,0,0,0,0,0,0,0,28,0,2,2,30,0,0,0,0,0,0,0
fogolle02,Lee,Fogolin,0,1974,1986,13,924,44,195,239,1318,177,3,0,5,0,4,1,890,108,5,19,24,173,21,0,0,1,0,1,39
folcope01,Peter,Folco,0,1973,1973,1,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
foleyge01,Gerry,Foley,0,1954,1968,15,142,9,14,23,99,-1,0,0,0,0,0,0,4,9,0,1,1,2,0,0,0,0,0,0,0
foleyri01,Rick,Foley,0,1970,1973,4,67,11,26,37,180,-22,5,0,0,0,0,2,133,4,0,1,1,4,0,0,0,0,0,0,0
foligma01,Marcus,Foligno,0,2011,2011,1,14,6,7,13,9,6,2,1,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0
foligmi01,Mike,Foligno,0,1979,1993,15,1018,355,372,727,2049,101,85,22,2,1,51,13,2123,57,15,17,32,185,16,4,0,1,0,3,78
foligni01,Nick,Foligno,0,2007,2011,5,351,61,87,148,299,-21,15,19,0,0,10,0,574,17,2,4,6,12,-2,0,2,0,0,0,34
folkbi01,Bill,Folk,0,1951,1952,2,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fontajo01,Jon,Fontas,0,1979,1980,2,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fontale01,Len,Fontaine,0,1972,1973,2,46,8,11,19,10,-4,1,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
fonteva01,Val,Fonteyne,0,1959,1971,13,820,75,154,229,26,-61,7,0,6,0,6,0,390,59,3,10,13,8,0,0,0,0,0,0,0
fontilo01,Lou,Fontinato,0,1954,1962,9,535,26,78,104,1247,0,0,0,0,0,0,0,0,21,0,2,2,42,0,0,0,0,0,0,0
footead01,Adam,Foote,0,1991,2010,20,1154,66,242,308,1534,99,19,46,6,13,10,2,1128,170,7,35,42,298,9,2,9,0,1,1,178
forbeco01,Colin,Forbes,0,1996,2005,10,311,33,28,61,213,-20,2,0,2,1,7,0,380,13,1,0,1,16,2,0,0,0,0,0,19
forbeda01,Dave,Forbes,0,1973,1978,6,363,64,64,128,341,25,0,0,6,0,5,1,519,45,1,4,5,13,0,0,0,1,0,0,0
forbeja01,Jake,Forbes,0,1919,1932,14,210,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
forbemi01,Mike,Forbes,0,1977,1981,5,50,1,11,12,41,5,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
fordbr01,Brian,Ford,0,1983,1984,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
foreyco01,Connie,Forey,0,1973,1973,1,4,0,0,0,2,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
forsbpe01,Peter,Forsberg,0,1994,2010,17,708,249,636,885,690,238,71,252,16,16,43,1,1693,151,64,107,171,163,54,16,38,2,1,14,353
forseja01,Jack,Forsey,0,1942,1942,1,19,7,9,16,10,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0
forslgu01,Gus,Forslund,0,1932,1932,1,48,4,9,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
forslto01,Tomas,Forslund,0,1991,1992,2,44,5,11,16,12,-6,0,0,0,1,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0
forsyal01,Alex,Forsyth,0,1976,1976,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fortida01,Dave,Fortier,0,1972,1976,5,205,8,21,29,335,-2,1,0,0,0,0,1,207,20,0,2,2,33,0,0,0,0,0,0,0
fortije01,Jean-Francois,Fortin,0,2001,2003,3,71,1,4,5,42,-4,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
fortima01,Marc,Fortier,0,1987,1992,6,212,42,60,102,135,-70,10,16,3,1,5,1,288,0,0,0,0,0,0,0,0,0,0,0,0
fortira01,Ray,Fortin,0,1967,1969,3,92,2,6,8,33,4,0,0,0,0,0,0,101,6,0,0,0,8,0,0,0,0,0,0,0
fortuma01,Maxime,Fortunus,0,2009,2009,1,8,0,0,0,4,-6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
fosteal01,Alex,Foster,0,2007,2007,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fostebr01,Brian,Foster,0,2011,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fosteco01,Corey,Foster,0,1988,1996,9,45,5,6,11,24,-20,2,3,0,0,0,0,78,3,0,0,0,4,-2,0,0,0,0,0,4
fostedw01,Dwight,Foster,0,1977,1986,10,541,111,163,274,420,-44,11,0,13,0,9,7,654,35,5,12,17,4,-3,0,0,1,0,1,16
fostehe01,Herb,Foster,0,1940,1947,8,6,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fosteku01,Kurtis,Foster,0,2002,2011,10,382,41,114,155,283,-31,19,75,0,0,5,0,821,3,0,2,2,0,0,0,0,0,0,0,5
fosteno01,Norm,Foster,0,1990,1991,2,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fosteyi01,Yip,Foster,0,1929,1934,6,83,3,2,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fotiuni01,Nick,Fotiu,0,1976,1988,13,646,60,77,137,1362,-59,2,0,0,0,7,1,517,38,0,4,4,67,1,0,0,0,0,0,12
foucakr01,Kristopher,Foucault,0,2011,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fountmi01,Mike,Fountain,0,1996,2000,5,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fowleca01,Cam,Fowler,0,2010,2011,2,158,15,54,69,38,-53,8,26,0,0,3,0,246,6,1,3,4,2,1,1,2,0,0,0,12
fowlehe01,Hec,Fowler,0,1924,1924,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fowleji01,Jimmy,Fowler,0,1936,1938,3,135,18,29,47,39,0,0,0,0,0,0,0,0,18,0,3,3,2,0,0,0,0,0,0,0
fowleto01,Tom,Fowler,0,1946,1946,1,24,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
foxgr01,Greg,Fox,0,1977,1984,8,494,14,92,106,637,-34,1,0,0,0,1,0,399,44,1,9,10,67,0,0,0,0,0,1,0
foxji01,Jim,Fox,0,1980,1989,10,578,186,293,479,143,-61,38,11,1,0,14,8,1083,22,4,8,12,0,-1,1,0,0,0,0,25
foyma01,Matt,Foy,0,2005,2007,3,56,6,7,13,48,-6,1,0,0,0,1,0,65,1,0,0,0,0,0,0,0,0,0,0,0
foystfr01,Frank,Foyston,1,1926,1927,2,64,17,7,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frampbo01,Bob,Frampton,0,1949,1949,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
francbo01,Bobby,Francis,0,1982,1982,1,14,2,0,2,0,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
francem01,Emile,Francis,1,1946,1951,6,95,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
franclo01,Lou,Franceschetti,0,1981,1991,11,459,59,81,140,747,-32,1,0,2,3,11,1,391,44,3,2,5,111,-13,0,0,0,0,1,37
francro01,Ron,Francis,1,1981,2003,23,1731,549,1249,1798,979,-10,188,399,12,17,79,14,3754,171,46,97,143,95,28,15,38,0,4,11,374
frankji01,Jimmy,Franks,0,1936,1943,8,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fransco01,Cody,Franson,0,2009,2011,3,198,19,52,71,68,24,5,14,0,0,5,0,311,16,1,6,7,2,1,0,3,0,0,0,27
franzjo01,Johan,Franzen,0,2005,2011,7,472,150,125,275,288,86,52,25,4,4,36,0,1265,88,38,35,73,70,35,11,10,2,1,12,283
frasear01,Archie,Fraser,0,1943,1943,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frasech01,Charles,Fraser,0,1923,1923,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
